atividade_nome,turma,aluno_nome,num_exercicio,resp_aluno,gabarito,certo_ou_errado,tempo_no_exercicio(s),valor_do_exercicio
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,12,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,13,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,14,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,15,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,16,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,17,,b,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,18,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,19,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,20,,b,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,21,,b,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,22,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,23,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,24,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,25,,b,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,26,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,27,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,28,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,29,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,30,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,31,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,32,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,33,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,34,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,35,,a,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,36,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,37,,a,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,38,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,39,,d,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,40,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,41,,a,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,42,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,43,,a,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,44,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,45,,d,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,46,,e,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,47,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,48,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,49,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,50,,d,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,51,,d,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,52,,e,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,53,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,54,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,55,,b,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,56,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,57,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,58,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,59,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,60,,d,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,61,,d,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,62,,b,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,63,,b,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,64,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,65,,e,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,66,,c,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,67,,a,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,68,,b,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,69,,a,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,70,,e,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,71,,c,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,72,,c,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,73,,c,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,74,,b,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,75,,b,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,76,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,77,,a,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,78,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,79,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,80,,c,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,81,,a,errado,,"0,111116"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,82,,a,errado,,"0,111116"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,83,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,84,,e,errado,,"0,111116"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,85,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,86,,d,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,87,,e,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,88,,b,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,89,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gf,90,,a,errado,,"0,11111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,1,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,2,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,3,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,4,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,5,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,6,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,7,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,8,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,9,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,10,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,11,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,12,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,13,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,14,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,15,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,16,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,17,,b,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,18,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,19,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,20,,b,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,21,,b,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,22,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,23,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,24,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,25,,b,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,26,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,27,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,28,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,29,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,30,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,31,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,32,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,33,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,34,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,35,,a,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,36,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,37,,a,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,38,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,39,,d,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,40,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,41,,a,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,42,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,43,,a,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,44,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,45,,d,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,46,,e,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,47,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,48,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,49,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,50,,d,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,51,,d,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,52,,e,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,53,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,54,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,55,,b,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,56,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,57,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,58,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,59,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,60,,d,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,61,,d,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,62,,b,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,63,,b,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,64,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,65,,e,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,66,,c,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,67,,a,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,68,,b,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,69,,a,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,70,,e,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,71,,c,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,72,,c,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,73,,c,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,74,,b,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,75,,b,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,76,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,77,,a,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,78,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,79,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,80,,c,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,81,,a,errado,,"0,111116"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,82,,a,errado,,"0,111116"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,83,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,84,,e,errado,,"0,111116"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,85,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,86,,d,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,87,,e,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,88,,b,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,89,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gt,90,,a,errado,,"0,11111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,1,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,2,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,3,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,4,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,5,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,6,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,7,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,8,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,9,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,10,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,11,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,12,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,13,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,14,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,15,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,16,,c,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,17,,b,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,18,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,19,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,20,,b,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,21,,b,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,22,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,23,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,24,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,25,,b,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,26,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,27,,e,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,28,,a,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,29,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,30,,d,errado,,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,31,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,32,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,33,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,34,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,35,,a,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,36,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,37,,a,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,38,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,39,,d,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,40,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,41,,a,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,42,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,43,,a,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,44,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,45,,d,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,46,,e,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,47,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,48,,c,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,49,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,50,,d,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,51,,d,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,52,,e,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,53,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,54,,b,errado,,"0,111112"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,55,,b,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,56,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,57,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,58,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,59,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,60,,d,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,61,,d,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,62,,b,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,63,,b,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,64,,c,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,65,,e,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,66,,c,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,67,,a,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,68,,b,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,69,,a,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,70,,e,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,71,,c,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,72,,c,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,73,,c,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,74,,b,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,75,,b,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,76,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,77,,a,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,78,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,79,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,80,,c,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,81,,a,errado,,"0,111116"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,82,,a,errado,,"0,111116"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,83,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,84,,e,errado,,"0,111116"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,85,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,86,,d,errado,,"0,111114"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,87,,e,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,88,,b,errado,,"0,111113"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,89,,d,errado,,"0,111115"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,ge,90,,a,errado,,"0,11111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gb,1,c,c,certo,175.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gb,2,e,a,errado,184.0,"0,111111"
Simulado Diagnóstico - 2025.1,PS ESTUDANTES 2025.1,gb,3,c,c,certo,73.0,"0,111111"
